SMILES,%F,SOURCE
CN(C)[C@@H]1C(O)=C(C(=O)NCN[C@@H](CCCCN)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@@H]3C[C@@H]12,100.0,Hou
CC1Nc2ccccc2C1NC(=O)c1ccc(Cl)cc1S(N)(=O)=O,90.0,Kim
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,99.0,chembl25
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,99.0,Kim
O=C(CCCN1CCC(O)(c2cccc(Cl)c2)CC1)c1ccc(F)cc1,60.0,Hou
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1,5.0,Hou
C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,90.0,Hou
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,58.0,chembl25
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,35.799999,Hou
C[N+](C)(C)CCO.Cn1c2ncnc-2c([O-])n(C)c1=O,100.0,Hou
C=C(Nc1cc(C(F)(F)F)ccc1C(F)(F)F)[C@@H]1CC[C@@H]2[C@H]3CC[C@@H]4NC(=O)C=C[C@@]4(C)[C@@H]3CC[C@@]12C,60.0,Hou
COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,27.5,Hou
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,0.0,Kim
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,50.0,chembl25
NC[C@H]1CC[C@H](C(=O)O)CC1,34.0,Hou
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,18.5,Kim
CC(C)(S)C(N)C(=O)O,50.0,Kim
O=S(=O)(O)O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,3.0,Hou
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,32.0,Kim
O=C1C=CC=CC1=C1NC(=C2C=CC=CC2=O)N(c2ccc(C(=O)O)cc2)N1,70.0,Kim
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,87.0,Hou
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0.0,Kim
CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CCC12,60.0,Kim
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,23.0,Hou
COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,42.5,Hou
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,16.0,Hou
CCOc1ccccc1OC[C@@H]1CNCCO1,85.0,chembl25
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,93.0,Hou
CCOC(=O)CN1CCN(C[C@@H]2CN(c3ccc(C(=N)NC(=O)OC)cc3)C(=O)O2)CC1,40.0,chembl25
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,64.0,Kim
CCCN(CCC)CCc1cccc2c1CC(=O)N2,55.0,Kim
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,63.5,chembl25
N=c1nc(N2CCCCC2)cc(N)n1O,95.0,Kim
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,20.0,Hou
CCCC(=O)[C@@]1(c2ccccc2)CCC=C[C@H]1N(C)C,90.0,Hou
CCCC[C@](C)(O)C/C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,80.0,Hou
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,70.0,chembl25
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C=C[C@@]21CC,94.0,Hou
C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21,40.0,Hou
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,1.0,Kim
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,50.0,Kim
CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,94.0,Hou
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,100.0,Hou
CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,50.0,Kim
CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,80.0,Kim
O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,2.0,Kim
CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(=N)NO)cc1)C1CCCCC1,21.0,Kim
C[C@@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,25.0,Hou
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,38.0,Hou
C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,92.0,Hou
C[C@H]1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,95.0,Hou
CN1Cc2c(N)cccc2[C@@H](c2ccccc2)C1,27.0,chembl25
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,90.0,Kim
CN1CCN(C(=O)O[C@@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,80.0,chembl25
CO[C@@]1(NC(=O)Cc2ccsc2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,0.0,Hou
C[N@+]1(CC2CC2)[C@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12,2.0,Hou
CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12,34.0,Hou
CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,72.5,Kim
NC(=O)N1c2ccccc2C=Cc2ccccc21,70.0,Hou
NC1=Nc2nc(N)c(-c3ccccc3)nc2[C@@H](N)N1,51.0,Hou
NCC[C@@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0.0,Hou
Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,77.0,Hou
Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,50.0,Kim
CN(C)CCC1=C(Cc2cccnn2)c2ccc(F)cc2C1,62.0,chembl25
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,2.0,Kim
CC(C)NCC(O)COc1cccc2c1N(C(=O)c1cccnc1)CCC2,70.0,Kim
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,97.0,Kim
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,36.0,Hou
CC(=O)c1cc(C(O)CNC(C)CCc2ccccc2)ccc1O,12.0,Kim
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,22.0,Hou
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,11.0,Hou
CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,30.0,chembl25
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,22.0,Kim
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,98.0,Hou
O=[P@@]([O-])(O)C(Cl)(Cl)[P@@](=O)([O-])O,1.0,Hou
COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,11.0,Kim
CC[C@@]1(O)C(=O)CCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1,49.0,Hou
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,19.5,Kim
C#CCN(C)[C@H](C)Cc1ccccc1,4.4000001,Hou
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,100.0,Hou
O=S(=O)(O)OC1C(O)COC(OC2COC(O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C1OS(=O)(=O)O,3.0,Kim
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,78.0,Hou
CC(CS)C(=O)N1CCCC1C(=O)O,69.0,Kim
CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,40.0,Hou
CCC1(c2cccc(O)c2)CCCCN(C)C1,9.0,Kim
CN(C)CCOC(c1ccccc1)c1ccccc1,72.0,Hou
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,52.0,Kim
Nc1nc2c(ccn2COC(CO)CO)c(=O)[nH]1,4.0,Hou
CC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,0.0,Hou
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,1.0,Hou
Cc1cc2c(OC[C@@H](O)CNC(C)C)cccc2[nH]1,82.0,Hou
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,47.5,Kim
CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,72.0,Kim
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@@]2(C)C(=O)O,60.0,Hou
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,4.0,Kim
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,2.0,Hou
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,88.0,chembl25
O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.0,Hou
O=C(O)CCNC(=O)c1ccc(NN=C2C=CC(=O)C(C(=O)O)=C2)cc1,1.0,Kim
C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,42.0,Kim
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,80.0,chembl25
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,5.0,Kim
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,88.0,Kim
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,12.0,Hou
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,18.0,Kim
N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,65.0,Hou
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,65.0,chembl25
C[C@H]1O[C@@H]1P(=O)(O)O,37.0,Hou
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.0,Kim
CC(=O)O[C@H]1C[C@@H](O[C@H]2[C@@H](O)C[C@@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,70.0,Hou
CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,93.0,chembl25
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,1.0,Kim
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,16.0,Hou
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,100.0,chembl25
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,32.0,Hou
COc1c2c(cc(F)c1N1C[C@@H]3CCCN[C@@H]3C1)C(=O)C(C(=O)O)=C[C@@H]2NC1CC1,86.0,Hou
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,11.0,Kim
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,100.0,Hou
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,82.0,chembl25
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,33.0,Hou
Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,5.0,Kim
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,72.0,Hou
CC1CC(=O)CC2CCC3C4CCC(O)C4(C)CCC3C12C,3.0,Kim
CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,29.0,Hou
CCc1cccc2cc([C@@H](O)CNC(C)(C)C)oc12,46.0,chembl25
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,90.0,Hou
CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,37.0,Hou
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,0.0,Hou
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,23.0,Hou
O=[N+]([O-])OC1COC2C(O)COC12,93.0,Kim
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,18.0,Hou
C[C@@H](CC(c1ccccc1)c1ccccc1)NC(C)(C)C,82.0,Hou
C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,65.0,Kim
Cc1cccc(C)c1NC(=O)[C@@H](C)N,100.0,Hou
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,0.0,Kim
NC[C@H]1O[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@@H]2O)[C@H](N)C[C@@H]1O,1.0,Hou
O=C(O)[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,91.0,chembl25
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0.0,Kim
CS(=O)(=O)OC[C@H](O)[C@H](O)COS(C)(=O)=O,97.0,Hou
CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,26.0,chembl25
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,74.0,Kim
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,0.0,Kim
CN(C)Cc1ccc(CSCCNC(=O)c2cccc[n+]2[O-])o1,60.0,Kim
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,93.0,Kim
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,30.0,Kim
CNCCC=C1c2ccccc2CCc2ccccc21,51.0,Hou
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,99.0,Kim
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,90.0,Kim
CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,92.0,chembl25
CCCN[C@H]1CCc2nc(N)sc2C1,93.0,Hou
COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N@+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N@+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,0.0,Hou
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc([N+](=O)[O-])c1,16.5,Hou
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,92.0,Kim
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,24.0,Hou
CC(=O)Nc1ccc([C@@H](O)CNC(C)C)cc1,99.0,Hou
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,80.0,Kim
CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)OC(C)c1c(C)c2cc4nc(cc5nc(cc6[nH]c(cc1[nH]2)c(C)c6C(C)O)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)C(C)=C3CCC(=O)O,0.0,Hou
C[C@@H](O[C@H]1OCCN(Cc2nc(=O)[nH][nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,62.5,Hou
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,25.0,Kim
CCCCCCCCCCCCCCCCCCCCCCO,0.0,Hou
O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,23.0,Kim
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,70.0,Kim
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0.0,Hou
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,76.0,Hou
CNCCCCOc1ccccc1Cc1ccccc1,13.0,Hou
Nc1nc(=S)c2[nH]cnc2[nH]1,30.0,Hou
C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,25.0,Kim
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)oc2cc(O)cc(O)c12,60.0,chembl25
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,75.0,chembl25
CCc1ccc(CCOc2ccc(C[C@@]3(C=O)CNC(=O)S3)cc2)nc1,83.0,Hou
COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,58.0,Kim
O=[N+]([O-])OC[C@@H](O)CO,89.0,Hou
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,0.0,Kim
CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,68.0,Kim
CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,27.0,Kim
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C/c1ccc([S@](C)=O)cc1,88.0,Hou
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,3.0,Hou
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O,70.0,Kim
COc1cc(N[C@H](C)CCCN)c2ncccc2c1,96.0,Hou
CCN(CC)C[C@@H](O)CNC(=O)c1c(OC)c2ccccc2n1-c1ccccc1,70.0,Hou
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,11.0,Hou
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,5.0,Hou
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl,49.0,chembl25
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,95.0,Kim
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,99.0,Kim
Oc1ccc([C@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1,6.0,Hou
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,2.5,Kim
CCc1cccc2c1CC([C@@H](O)CNC(C)(C)C)=C2,46.0,Hou
O=NN(CCCl)C(=O)NC1CCCCC1,100.0,Hou
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,50.0,Hou
O=C(O)P(=O)(O)O,9.0,Hou
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12,66.0,Kim
CC1=CC[C@H](C(C)(C)O)C[C@H]1O,72.0,chembl25
COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,5.0,Hou
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)/C(=C(\N)O)C(=O)[C@@]3(O)C(=O)C1=C2O,0.0,Hou
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,59.0,Hou
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,60.0,Hou
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,52.5,chembl25
NC[C@@H](O)c1cccc(O)c1,5.0,Hou
C[N+]1(CC2CC2)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21.[Br-],2.0,chembl25
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,30.0,Kim
CCC[C@@H]1C[C@H](C(=O)N[C@H]([C@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,25.0,Hou
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,60.0,Hou
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,99.0,Kim
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,20.0,Kim
CC(C)(C)NC[C@@H](O)COc1cccc2c1C[C@H](O)[C@H](O)C2,34.0,chembl25
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,60.0,Hou
CN1CCC[C@@H](N2N[C@H](Cc3ccc(Cl)cc3)c3ccccc3C2=O)CC1,99.0,Hou
C#Cc1ccc2c(c1)CO[C@]2(CCCN(C)C)c1ccc(F)cc1,80.0,Hou
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,20.0,Hou
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,5.0,Hou
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,45.0,chembl25
CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@H]12,27.0,Hou
C=CCOc1ccccc1OCC(O)CNC(C)C,44.0,Kim
CCC1=C2Cn3c(cc4c(c3=O)COC(=O)[C@]4(O)CC)C2=N[C@H]2C=CC(OC(=O)N3CCC(N4CCCCC4)CC3)=C[C@H]12,8.0,Hou
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,18.0,Hou
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,11.0,Kim
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,63.5,Kim
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,31.0,Hou
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,28.0,Hou
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,0.0,Kim
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,95.0,Kim
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,46.0,Hou
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,50.0,Hou
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,99.0,Hou
CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,16.0,Kim
CC(C)[C@H](N)C(=O)OC[C@H](CO)OCn1cnc2c(=O)nc(N)[nH]c21,59.4,chembl25
